name,name_en,logo,rating,city,district,gender,category,min fee
مدارس السعد الأهلية بالخبر,Saad National Schools - Khobar,https://storage.yaschools.com/source//1/zijZiKMCdu3BIDRqVIdvyDSeWTLInb5q.jpeg,3.5,الخبر,الراكة,بنين وبنات,أهلية,25 ألف
مدارس التربية النموذجية - بريدة الدولية(أمريكي),Trbyh Namouthajiya International Schools -Buraydah(American),https://storage.yaschools.com/source//1/U8PV98xzUAnPedubNsUW5lrLgvHD_tSb.jpeg,2.5,بريدة - القصيم,الرحاب,بنين وبنات,دولية,14 ألف
مدرسة الاذكياء الصغار,Little Smarties Preschool,https://storage.yaschools.com/source/school/logos/LCeEWoUeq5OVo76ARpR-cyNCpoZ9rfWa.jpg,4.6,جدة,النهضة,بنين وبنات,عالمية,0
مدارس جيل الندى العالمية,Jeel Alnada International schools,https://storage.yaschools.com/source/school/logos/z0pQI-HHp31G6YMd0CfQfFkUONd0vDKN.jpg,3.5,جدة,الروضة,بنين وبنات,عالمية,0
مدارس دار الذكر,Dar Althikr,https://storage.yaschools.com/source/school/logos/EbtkknUX4mjHZA4CusHHZ8FjKsX8a5_v.JPG,5,جدة,النعيم,بنين,أهلية,27 ألف
مدارس الكورنيش العالمية,‪Al Corniche International School,https://storage.yaschools.com/source/school/logos/vwzsxmSNla_cGCQmd3LsLQFrKtITBVfK.jpg,4,جدة,الرحاب ,بنين وبنات,عالمية,10 ألف
مدارس عالمي الممتع,Alami Almomtea National School,https://storage.yaschools.com/source/school/logos/1uhqsqCgRPcw2GTTrRX1h6dtxjjCbeFC.jpg,4.7,جدة,النهضة,بنين وبنات,أهلية,18 ألف
مدارس الابرار الاهلية,Al - Abrar National School,https://storage.yaschools.com/source//1/S8Sh5VqkIbkuS9z7RnNaxbdbkD0vIrWI.jpg,3,المدينة المنورة,الحرة الشرقية,بنين وبنات,أهلية,10 ألف
مدرسة الفائزين العالمية,Al Fayzeen International School,https://storage.yaschools.com/source/school/logos/EYtXsdtfudLZM6J9YY3RuIdTrNT1CYmM.jpg,3.1,جدة,النزلة الشرقية,بنين وبنات,عالمية,9 ألف
مدرسة القصائم العالمية,Al-Qassaem International School,https://storage.yaschools.com/source/school/logos/jchGEAbZ0zoX3tpzH9-aSWORjRtFSA4A.jpg,2.5,تبوك,الفيصلية الجنوبية,بنين وبنات,عالمية,6 ألف
مدارس الخندق الأهلية,Al - Khadeq National Schools,https://storage.yaschools.com/source/school/logos/wqBDTQXvrFg0ah0sFcntx0U_w83vHA_b.png,3,المدينة المنورة,الحرة الشرقية,بنين وبنات,أهلية,19 ألف
مدرسة ثامر العالمية,Thamer International Schools,https://storage.yaschools.com/source/school/logos/A_LxaIynn4YpVVDNBz35pX5yBWkGsF5r.png,3.6,جدة,السلامه,بنين وبنات,عالمية,0
أكاديمية إنسباير الدولية - الإلهام بنين,Inspire International Academy Boys,https://storage.yaschools.com/source/school/logos/XlpYuc52PCE6-5CAZeD39nmxZFa3VbCG.jpg,4,الخبر,العليا,بنين وبنات,عالمية,0
مدرسة المستقبل العالمية,Future International School,https://storage.yaschools.com/source/school/logos/XJbnQ5KUicO7wM6603pnyCYyTnCgEW3g.png,4.3,الدمام,المريكبات,بنين وبنات,عالمية,9 ألف
مدرسة رواد النجاح الأهلية,ROWAD ALNAGAH SCHOOLS,https://storage.yaschools.com/source/school/logos/hXmvh4QFqrYORtISh5f9gfyRmTzQWB98.jpg,3.5,حفر الباطن,النزهة,بنات,أهلية,5 ألف
مدرسة النصر العالمية,Victory International School,https://storage.yaschools.com/source/school/logos/Yyywg8jjQJBXloDU3VfYqPHczQxjDU2W.png,2.5,الدمام,البادية,بنين وبنات,عالمية,10 ألف
مدرسة الامتياز العالمية,Excellence International School British,https://storage.yaschools.com/source/school/logos/4Wc0TgxyVplkyEQn98TgpFN-3VzZmdYI.png,2.5,الدمام,عبدالله فؤاد,بنات,عالمية,10 ألف
مدارس المنارات العالمية بجدة,Manarat International School,https://storage.yaschools.com/source/school/logos/fUqK3nmUFcfjXWDwQs5nkJ8LkjcoL2m6.jpg,2.5,جدة,الصفا,بنين وبنات,عالمية,23 ألف
مدارس أكاديمية المعارف,Al Maarif Academy Schools,https://storage.yaschools.com/source/school/logos/kONpzprJF4EB8NjvnUWEk2KH6EgQZQjz.jpg,2.5,جدة,الصفا,بنين وبنات,عالمية,14 ألف
مدرسة سعد العالمية,Saad International School,https://storage.yaschools.com/source/school/logos/1_iwz1IenxCNe-QnYr4aF9y-4lr97qyL.jpg,2.5,جدة,بني مالك,بنين وبنات,عالمية,0
مدارس الحصان العالمية بالجبيل,Al Hussan International Schools Jubail,https://storage.yaschools.com/source/school/logos/ARC6X3H97lu8TfA3ag3TSItC7eW83Afv.png,2.5,الجبيل,الحويلات,بنين وبنات,عالمية,19 ألف
مدارس الكون المطورة العالمية,Al-Kon Al-Motawara International Schools,https://storage.yaschools.com/source/school/logos/hW8XAB_9AhLlKWqnzGRQgOSTdxvCCn4S.png,4.6,جدة,الحمراء,بنين وبنات,عالمية,16 ألف
مدارس الفلك المنير الأهلية,Al Falak Al Monier,https://storage.yaschools.com/source/school/logos/yqCUeHeIPWHL4RpooOCcOKartJ2SrFZ8.jpg,2.5,جدة,البوادي,بنين وبنات,عالمية,0
مدارس الأوائل الخاصة,Alawael Private School Jeddah,https://storage.yaschools.com/source/school/logos/sNTozrMVpg43QnBzyMqhkhF8mFQ434N6.png,3.4,جدة,المرجان,بنين وبنات,أهلية,0
مدارس الثغر النموذجية,Thagr Model Schools,https://storage.yaschools.com/source/school/logos/9ObCpGhekaOpk7pdibY9Fr29NP6oju8Q.png,2.5,جدة,الثغر,بنين وبنات,أهلية,15 ألف
روضة ومدرسة بوابة الطفل العالمية لرياض الأطفال والطفولة المبكرة,Kids Gate Kindergarten and Early Childhood,https://storage.yaschools.com/source//1/5AIZo9-lh0GnpSgyahEEYYkkjOHQkRzq.jpg,4.9,جازان,المحمدية,بنين وبنات,عالمية,12 ألف
مدارس الاوربت العالمية ( رواد المدارات),Orbits Pioneers International School,https://storage.yaschools.com/source/school/logos/qQvnG-DowK3osm8tqFGlOk9u-GswVgpF.png,2.5,الخبر,الجسر,بنين وبنات,عالمية,11 ألف
الابتكار العالمية,International Creative Academy,https://storage.yaschools.com/source/school/logos/L6hO4bBFhnwTAX6PQhEe8C2lZ1aJn4sZ.jpg,2.8,الدمام,العدامة,بنين وبنات,عالمية,10 ألف
براعم رواد الخليج العالمية,Baraem Rowad Alkhaleej - Dhahran,https://storage.yaschools.com/source//1/Omk040QWLJAPl0ZHBt05TppdWXpNe7VK.png,2.5,الظهران,الدانة ,بنين وبنات,عالمية,33 ألف
المدرسة العالمية الانجليزية,Global English School,https://storage.yaschools.com/source/school/logos/AR0LezPCxitFDKQfA9ImJ68onTEe7cQ2.jpg,2.5,مكة,النسيم,بنين وبنات,عالمية,0
مدارس سكاكا العالمية,Skaka International Schools,https://storage.yaschools.com/source/school/logos/1gMTfmzEB9BxioJNHMi_iAjoEVQjRfaR.jpg,2.5,سكاكا,مخطط القديم,بنين وبنات,عالمية,10 ألف
مدرسة البتول المسار المصري,Al - Batool School-Egyptian Section,https://storage.yaschools.com/source/school/logos/8nqaZjUIJS0fjZ_Imf75FC6WYFG3SA5F.jpg,2.5,مكة,الرصيفة,بنين وبنات,أهلية,0
مدارس منارات عرعر الأهلية,Manarat Alfiker International Schools,https://storage.yaschools.com/source//1/uWmz0SDkXiLW1fWhUvFhGTtimG0LNIU0.png,2.5,عرعر,الروضة,بنين وبنات,أهلية,7 ألف
مدرسة حديقة الاطفال,The Children's Garden School,https://storage.yaschools.com/source/school/logos/9aSfTo2BZIJKGRWSwUTE3eB94x_TtW0Q.jpg,5,جدة,الشرفية,بنين وبنات,أهلية,23 ألف
مدارس الحمراء للبنات,Al Hamraa Girls' School,https://storage.yaschools.com/source/school/logos/20PcOoFSqCB-X4qFvsl1e5yil8vyxtkY.png,2.5,جدة,الحمراء,بنات,عالمية,27 ألف
مدرسة محمد الفاتح الأهلية,Mohamed El Fateh National School,https://storage.yaschools.com/source/school/logos/BMdrNcgkRYs3hiSG8enXCeAc9-jQyii6.jpg,2.5,الدمام,أحد,بنين وبنات,أهلية,0
مدرسة البتول - المنهج الأمريكى,Al-Batool Private School - American Section,https://storage.yaschools.com/source/school/logos/53QXC6A08On3MQYNv8OLuIvNOG6WpUZ3.jpg,2.6,مكة,الزاهر,بنين وبنات,عالمية,7 ألف
مدارس الخنساء الأهلية,Al Kansaa National School,https://storage.yaschools.com/source//1/Ktd-kpqfT4mK7F63pM5zfN4tQywG7KqU.jpg,2.5,جدة,العزيزية,بنين وبنات,أهلية,0
مدرسة سمو الأنجال الأهلية,School HH Alonjal,https://storage.yaschools.com/source//1/-fVf7jgJC2LAZJJEda26mIcuYIw8yzcW.jpg,2.6,مكة,الرصيفة,بنين وبنات,أهلية,0
مدرسة الالماس العالمية,Al_Almas International School,https://storage.yaschools.com/source/school/logos/f86E9Bo08F7ppC9oDX68dMOWkPp88ymu.jpg,2.5,حائل,المنتزه الغربي,بنين وبنات,عالمية,4 ألف
مدرسة القراءات النموذجية,Al Qeraat typical civil school,https://storage.yaschools.com/source/school/logos/zlAmDt3j1NOk7aFE51qabHMhW1WOxcHp.jpg,2.5,جدة,السليمانية,بنين وبنات,أهلية,0
مدرسة أجاد العالمية,Aajad International School,https://storage.yaschools.com/source/school/logos/-Z9hYqYW_seAWeHbrqxXSlhagTsxNGXI.png,2.5,الدمام,الاتصالات,بنين وبنات,عالمية,13 ألف
مدارس مناهل التربية الأهلية‎,Schools of the National Education Fountains,https://storage.yaschools.com/source/school/logos/FT1vAx2O2978tw0DIB3v7cS9CKM9BjRV.jpg,2.5,بريدة - القصيم,البشر,بنين وبنات,أهلية,0
مدارس العقيق الدولية,AlAqeeq International School,https://storage.yaschools.com/source//1/487AUZpCNWTHgvYu6ajASMQAr1LZYF3x.jpg,3.5,المدينة المنورة,الرانوناء,بنين وبنات,عالمية,11 ألف
مدارس الجامعة الأهلية,University National Schools,https://storage.yaschools.com/source/school/logos/0ag54xBeySD-2wH-erB0uOJH7h5lCLSN.png,2.5,الخرج,الخزامى,بنين وبنات,أهلية,15 ألف
مدرسة الدعاء العالمية,Al Duaa International School,https://storage.yaschools.com/source/school/logos/bS4blpdh6_RG70MMUtkWRpKXOqUWfTK6.jpg,4.1,جدة,مشرفة,بنين وبنات,عالمية,6 ألف
مدارس الحكماء العالمية بجدة,Al Hukamaa International School,https://storage.yaschools.com/source/school/logos/Xaj1aNGDaaZKSeUMmKhUNZ-5BI5RA7ej.jpg,5,جدة,العزيزية,بنين وبنات,عالمية,7 ألف
مدارس علوم جازان العالمية,International Jazan Science School,https://storage.yaschools.com/source/school/logos/8L0_z5AHcuozUbwHxIe9RobnWxmmnTcP.png,3.2,جازان,المطار,بنين وبنات,عالمية,0
مدارس دار التربية الإسلامية الأهلية,Private Islamic Education Schools,https://storage.yaschools.com/source//1/3TbTn9s3nKXK6Bpfs_lUTkDQSFWTFkjt.jpg,2.5,المدينة المنورة,الراية,بنين,أهلية,10 ألف
مدارس النخبة الأهلية ـ الخرج,Al Nokbah Private Schools - Al-Kharj,https://storage.yaschools.com/source//1/MPyo-OxdORH26XcMgWsj2gX-0aYlLU7w.jpg,2.5,الخرج,الريان ,بنين وبنات,أهلية,8 ألف
مدارس دار الرواد النموذجية,Dar Alrowad Schools,https://storage.yaschools.com/source/school/logos/BSVfWnKp40IPxN6bjObt6V8ZwhLOAs0Y.jpg,4.3,جدة,الشاطئ,بنين وبنات,نموذجية ,16 ألف
مدارس الحصان العالمية بالراكة الجنوبية,Al-Hussan International School-Al Rakah Al Janubiyah,https://storage.yaschools.com/source/school/logos/xzZKn8MnmSftKAtMlH9L2QIsvXU1zX8v.png,4.3,الخبر,الراكة الجنوبية,بنين وبنات,عالمية,17 ألف
مدرسة لغات جدة العالمية,JGIS,https://storage.yaschools.com/source/school/logos/ghaRcAJdDwMlt-XN351U6fpaFqmLBqW2.jpg,4.5,جدة,بني مالك,بنين وبنات,عالمية,0
مدارس أنجال القصيم الأهلية,Anjal Al-Qassim School,https://storage.yaschools.com/source/school/logos/mKb5J1stZ5ftNAA_DS2WeHQDbwv13nx6.jpg,2.5,بريدة - القصيم,الصفراء,بنين وبنات,أهلية,0
سما تبوك العالمية,Samaa Tabuk International School,https://storage.yaschools.com/source/school/logos/TVhFeMpTHadpft1OV4VCJL3nYD2BThgw.jpg,4.7,تبوك,الفيصلية الشمالية,بنين وبنات,عالمية,9 ألف
مدرسة الضياء,Al Dhyaa school,https://storage.yaschools.com/source//1/6Kt1OqMKbmC43fKgbGfIYu7jABbfFxQU.jpg,2.5,جدة,البلد,بنات,أهلية,0
مدرسه الخبر العالمية,Alkhobar International School,https://storage.yaschools.com/source/school/logos/u2UbmekDnusu1PVt8KcoAcoM6z79ccKz.png,5,الخبر,الحزام الذهبي,بنين وبنات,عالمية,0
مدارس جواثا الأهلية,Jawatha National School,https://storage.yaschools.com/source/school/logos/BduIDfYJKVMpMDD136KwQT96pamTeEbZ.png,3,الأحساء,المبرز,بنين وبنات,أهلية,9 ألف
مدرسة براعم الذكر,Braaeem Althikr,https://storage.yaschools.com/source//1/yTpdIJ6iIawAmPKj3fBA9mPi4F8RZ2tt.jpg,2.5,جدة,الصفا,بنين وبنات,حضانة - روضة,0
مدرسة النبلاء العالمية بجدة,Nobles International School,https://storage.yaschools.com/source/school/logos/RAvAxq-5HipIaWFtHms8zvcUHXkSjB7v.jpg,3.6,جدة,الروضة,بنين وبنات,عالمية,17 ألف
مدارس المشرق الأهلية,Almshrq Private Schools,https://storage.yaschools.com/source/school/logos/AvDisRJiQFmXglrZfojMoq7fYdNOOpic.jpg,2.5,جدة,الرحاب ,بنين وبنات,أهلية,15 ألف
مدارس الرس العالمية,Alrass International School,https://storage.yaschools.com/source/school/logos/GuhuYkIT8ZhipV96DpxhUowDghswT4E3.png,2.5,بريدة - القصيم,الرس,بنين وبنات,عالمية,0
مدارس الريان الأهلية,Alrayan National Schools,https://storage.yaschools.com/source/school/logos/c3UcKhhUK8R-s15pB7udSuVHPPkmWHR8.jpg,2.5,المدينة المنورة,بئر عثمان,بنين وبنات,أهلية,0
المدارس العالمية الكورية,Korean International School,https://storage.yaschools.com/source/school/logos/rXZY8NiKpQ43QkWQU3Tssk81tnCAUTWj.jpg,2.5,جدة,الأندلس,بنين وبنات,عالمية,0
مدرسة الجيل الآتي,Future Generation School,https://storage.yaschools.com/source/school/logos/rHC4RVo9AfxB3uDr5XdKmb89TSTxjeLj.jpg,2.5,جدة,الفيحاء,بنين وبنات,عالمية,14 ألف
مدرسة جسر التعليم العالمية,Jesser Al Taleem International School,https://storage.yaschools.com/source/school/logos/7LCC6O7f7uEQUegeegG9l2xVoSmqm6en.jpeg,5,جدة,الزهراء,بنين وبنات,عالمية,16 ألف
مدارس علوم الرواد الأهلية,Olum Alrowad,https://storage.yaschools.com/source/school/logos/0wZPR_U-vea7_vZrv1Fz1pvpcxa0tEYy.jpeg,5,الدوادمي,النهضة,بنين,أهلية,6 ألف
مدارس رضوى العالمية,Radhwa International School Yanbu,https://storage.yaschools.com/source/school/logos/flXSat5dLp9fIO1cG6jFTuvUuT1VgAtk.jpeg,5,ينبع,البحيرة,بنين وبنات,عالمية,16 ألف
مدارس طلال العالمية,Talal International School,https://storage.yaschools.com/source/school/logos/aXDlhHvWX0xgJ9NlXEIAtRUYGPbtyb0g.jpg,2.8,جدة,البغدادية الشرقية,بنين وبنات,عالمية,500
مدارس قادة المشرق العالمية,Orient Leaders International School,https://storage.yaschools.com/source/school/logos/iueIzDUxZE8VydABPO2Irgm5wVgjj_oZ.jpg,4.2,الدمام,الجامعيين,بنين وبنات,عالمية,9 ألف
مدارس الجبيل الاهلية,Jubail schools,https://storage.yaschools.com/source/school/logos/GjW0TmJm3-ccxbXFbBl0etsYihrDPjbq.jpeg,2.5,الجبيل,الجبيل,بنين وبنات,أهلية,0
مدارس عالم التعلم العالمية,World Of Learning International School,https://storage.yaschools.com/source//1/gVqVlIyTyBKaqwshnky5QRkl0eeEeqTL.jpg,2.5,جدة,الخالدية ,بنين وبنات,عالمية,19 ألف
